System_BioGearsCardiovascularSystemData_HeartRate,System_BioGearsCardiovascularSystemData_SystolicArterialPressure,System_BioGearsCardiovascularSystemData_DiastolicArterialPressure,System_BioGearsCardiovascularSystemData_CardiacOutput,System_BioGearsCardiovascularSystemData_SystemicVascularResistance,System_BioGearsCardiovascularSystemData_BloodVolume,System_BioGearsBloodChemistrySystemData_InflammatoryResponse/BG:TissueIntegrity,System_BioGearsBloodChemistrySystemData_ArterialBloodPH,System_BioGearsRespiratorySystemData_RespirationRate,System_BioGearsRespiratorySystemData_TidalVolume,System_BioGearsRenalSystemData_MeanUrineOutput,System_BioGearsRenalSystemData_UrineProductionRate,System_BioGearsEnergySystemData_SkinTemperature,mins,tbsa,ringers,albumin,tbsa_mins
81.42855718,106.749054,74.40966068,5104.162022,1.032346072,4805.124173,0.119072225,7.536914371,28.30188679,0.552573967,1770.066687,0.030349275,35.40424605,195,27,113,0,27_195
85.04565661,105.3700484,73.82052692,5166.480351,1.013470989,4711.31025,0.118313069,7.536086928,28.57142857,0.558768321,1738.368476,0.025365448,35.38382063,210,27,113,0,27_210
86.60145356,104.2216186,73.97542074,5013.719504,1.039006672,4624.781299,0.117843844,7.534704103,28.84615385,0.565958586,1712.946187,0.024858535,35.36377089,225,27,113,0,27_225
87.79085876,103.3734004,73.45098295,4992.641912,1.034988003,4543.08742,0.117582089,7.536967099,28.84615385,0.566386344,1666.421896,0.011622203,35.34375513,240,27,113,0,27_240
89.54654598,102.0622402,73.57708522,4859.136471,1.057698636,4458.171581,0.117469412,7.538395853,29.12621359,0.572802021,1631.74105,0.012942115,35.32316069,255,27,85,0,27_255
90.69816225,101.2235318,73.08559506,4837.678073,1.054314892,4381.519131,0.117464216,7.538551518,29.12621359,0.573112559,1591.605643,0.019122989,35.30273209,270,27,85,0,27_270
92.19050994,100.100849,73.13697686,4694.681421,1.079802767,4308.764911,0.117536738,7.539506834,29.12621359,0.573494277,1559.091605,0.019172437,35.2828829,285,27,85,0,27_285
93.10810134,99.38648668,72.60253572,4670.104125,1.077155196,4243.435197,0.117665615,7.540198821,29.12621359,0.574024162,1510.414365,0.023856516,35.26395607,300,27,85,0,27_300
94.53229752,98.26015593,72.75776079,4532.012857,1.104357501,4178.439842,0.117835482,7.540826583,29.12621359,0.574520809,1483.793693,0.014973994,35.24583261,315,27,64,0,27_315
95.47352687,97.43729732,72.19602918,4512.309554,1.100639616,4117.768823,0.118035271,7.542980989,29.41176471,0.580613431,1447.107895,0.024243201,35.22776545,330,27,64,0,27_330
96.23446477,96.76846055,71.79213573,4491.372542,1.09891152,4064.487407,0.118256997,7.541809166,29.41176471,0.580988373,1414.524232,0.016921695,35.21037597,345,27,64,0,27_345
96.70650718,96.27779547,71.58429976,4443.951288,1.106425486,4014.059444,0.118494904,7.531883824,30.6122449,0.608953255,1395.119257,0.010948155,35.19141278,360,27,64,0,27_360
97.89209238,95.32090023,71.83106247,4302.860843,1.13799904,3962.914786,0.118744833,7.530466194,30.92783505,0.617075912,1377.9432,0.012505366,35.17067571,375,27,64,0,27_375
98.59164746,94.75773433,71.39497051,4286.655757,1.135670996,3918.607545,0.119003786,7.53033796,30.92783505,0.617657411,1347.810129,0.021433964,35.15231716,390,27,64,0,27_390
99.13298824,94.27373644,71.03027105,4267.838838,1.134995195,3879.487701,0.119269596,7.530281426,30.92783505,0.618507787,1321.23307,0.007583109,35.1365141,405,27,64,0,27_405
99.64047062,93.78365345,70.65576106,4250.390076,1.133599146,3843.409335,0.119540701,7.53231716,31.25,0.622973969,1302.006385,0.015101397,35.12275673,420,27,64,0,27_420
100.5059104,93.00018253,70.92448784,4114.265197,1.167091559,3808.901782,0.119815977,7.531267284,30.92783505,0.616821364,1280.87644,0.007558497,35.1100453,435,27,64,0,27_435
100.8963733,92.60653528,70.6798615,4096.522469,1.167813737,3777.259958,0.12009461,7.530202863,30.92783505,0.617041468,1259.764232,0.007408906,35.09811449,450,27,64,0,27_450
101.1540014,92.20256827,70.39967237,4079.278879,1.167972419,3751.362249,0.120376018,7.532695801,31.25,0.623394621,1243.015383,0.007236376,35.08779307,465,27,64,0,27_465
101.3784618,91.79039382,70.08309421,4067.312362,1.166217959,3729.586251,0.12065978,7.535202477,30.92783505,0.617185809,1224.980498,0.007041188,35.07907761,480,27,64,0,27_480
101.5220351,91.57653868,69.96271655,4053.152048,1.167981878,3710.919529,0.120945595,7.532728302,30.92783505,0.61720047,1212.50101,0.006997515,35.07184348,495,27,64,0,27_495
101.6128322,91.27240216,69.73769536,4040.550662,1.167820202,3694.666288,0.121233246,7.534396078,30.92783505,0.617076043,1199.454503,0.006869714,35.06590539,510,27,64,0,27_510
101.6725385,91.03771629,69.57801001,4027.388018,1.168815253,3680.33516,0.121522581,7.535729821,30.92783505,0.617264452,1190.650741,0.006786922,35.06112127,525,27,64,0,27_525
101.6999651,90.79872738,69.40387107,4015.775981,1.169197328,3667.929,0.121813489,7.536986608,30.92783505,0.616810945,1179.651458,0.006691203,35.057249,540,27,64,0,27_540
101.7119938,90.58358643,69.24664175,4005.12716,1.169589985,3657.259946,0.122105893,7.538279336,30.92783505,0.616320912,1169.71431,0.006604934,35.05414074,555,27,64,0,27_555
101.7085076,90.38699121,69.10247091,3995.164193,1.170008405,3648.013069,0.122399738,7.539568158,30.92783505,0.615836196,1160.524441,0.00652507,35.05170014,570,27,64,0,27_570
101.695737,90.25846765,69.02295012,3985.75275,1.171260356,3639.761213,0.122694987,7.538353397,30.6122449,0.609698858,1152.826779,0.006493151,35.04985829,585,27,64,0,27_585
101.6567434,90.10504728,68.91682998,3975.691231,1.172314374,3632.32243,0.122991614,7.539367671,30.6122449,0.609653444,1146.164031,0.006433811,35.0484893,600,27,64,0,27_600
101.5912591,89.93302751,68.78771597,3965.915015,1.172962485,3625.777251,0.123289934,7.541019187,30.6122449,0.609604552,1143.014266,0.012314821,35.04746451,615,27,64,0,27_615
101.497314,89.75819576,68.65170749,3956.472486,1.17342557,3620.109736,0.123589276,7.542404873,30.6122449,0.609327274,1134.245912,0.012212438,35.04673988,630,27,64,0,27_630
101.4131976,89.61549247,68.54304322,3948.101713,1.174016203,3615.567261,0.123889963,7.543384659,30.6122449,0.608887338,1126.629795,0.012129816,35.04623097,645,27,64,0,27_645
101.3509883,89.50464426,68.43800755,3945.635938,1.173119688,3612.789909,0.124191993,7.544860492,30.3030303,0.601829846,940.3418786,0.010034036,35.04614997,660,27,64,0,27_660
101.2178967,89.35778603,68.30297918,3940.236073,1.172557633,3611.480487,0.124495367,7.548328924,30.3030303,0.60057029,936.2342361,0.009971249,35.04752919,675,27,64,0,27_675
101.0793686,89.30110804,68.26259104,3933.93094,1.173674424,3610.425578,0.124800088,7.54817221,30,0.594110551,933.2810065,0.009962269,35.04920879,690,27,64,0,27_690
100.9324828,89.16836509,68.14272898,3927.73548,1.173568488,3609.350351,0.12510616,7.551097562,30,0.593485335,929.5764875,0.009902073,35.05114644,705,27,64,0,27_705
100.779803,89.05348263,68.0374941,3922.174852,1.17350706,3609.183639,0.125413588,7.553343271,30,0.592462376,925.3896071,0.009850393,35.05308796,720,27,64,0,27_720
100.5584898,89.06853901,68.05275798,3916.519666,1.175350261,3612.210732,0.12572238,7.552698495,29.7029703,0.586471065,926.3926489,0.009891754,35.05541975,735,27,80,0,27_735
100.3462113,88.98980944,67.97800121,3910.16185,1.176007883,3614.055736,0.126032543,7.554934979,29.7029703,0.586023683,925.4820832,0.009869858,35.05802067,750,27,80,0,27_750
100.1504106,88.92358432,67.91533465,3904.21917,1.176730419,3616.014078,0.126344086,7.556473496,29.7029703,0.585186113,923.5486597,0.009851857,35.06056029,765,27,80,0,27_765
99.58920251,89.17581823,67.29587782,4015.543238,1.142065741,3619.030684,0.12665702,7.557636648,29.41176471,0.579370716,914.773427,0.006461974,35.06325558,780,27,80,0,27_780
99.23259947,89.29669763,67.44266353,4009.606364,1.145708614,3627.579616,0.126971354,7.556689872,29.41176471,0.579328708,924.4219735,0.014271204,35.0671883,795,27,100,0,27_795
98.9723104,89.28076519,67.44607385,4004.801726,1.146935617,3633.163539,0.127287101,7.558482105,29.41176471,0.579186086,922.5108476,0.006852447,35.07128248,810,27,100,0,27_810
98.72707727,89.27165666,67.46345152,3998.335504,1.148798497,3637.678289,0.127604274,7.559519167,29.41176471,0.578702719,924.0108214,0.009559842,35.07513487,825,27,100,0,27_825
98.48178325,89.26888095,67.4902318,3991.017059,1.151025192,3641.968531,0.127922886,7.560451497,29.41176471,0.578307501,915.3518271,0.016604713,35.07874669,840,27,100,0,27_840
98.14511852,89.34139864,67.58063982,3984.378511,1.154046265,3651.066141,0.128242952,7.561482529,29.41176471,0.577964785,912.6942011,0.005443328,35.08257796,855,27,125,0,27_855
97.86195644,89.395162,67.65654441,3976.85153,1.157094042,3658.175392,0.128564487,7.562318776,29.41176471,0.577700366,906.6993026,0.012700245,35.08669897,870,27,125,0,27_870
97.58555841,89.432142,67.71802997,3968.644877,1.160114393,3664.454482,0.128887508,7.563416881,29.41176471,0.577601444,891.5671963,0.010721538,35.09084253,885,27,125,0,27_885
97.3231893,89.49584893,67.80453851,3960.782718,1.163429472,3670.578584,0.129212032,7.563015159,29.12621359,0.572152432,884.209955,0.007998576,35.09493917,900,27,125,0,27_900
96.8621285,89.7065206,68.02659257,3950.859429,1.169450661,3682.944945,0.129538077,7.562336716,29.41176471,0.571756822,878.4028888,0.015899386,35.09951309,915,27,156,0,27_915
96.00653065,90.16353835,67.51225325,4052.128241,1.139961859,3696.304716,0.129865662,7.565694663,29.41176471,0.577728516,864.3702343,0.005252319,35.1053774,930,27,156,0,27_930
95.62208611,90.31917468,67.65947638,4045.137813,1.143973776,3707.457828,0.130194807,7.564553876,29.12621359,0.572095875,1043.529183,0.012418178,35.11168969,945,27,156,0,27_945
95.29490487,90.46461101,67.78688328,4040.007901,1.147283943,3717.182069,0.130525533,7.564928272,29.41176471,0.57760631,1066.853769,0.018033781,35.11764371,960,27,156,0,27_960
94.94531336,90.57743576,67.87618909,4035.451267,1.149890773,3727.310275,0.130857861,7.565757507,29.41176471,0.571745849,1078.18174,0.012413917,35.12333819,975,27,156,0,27_975
94.57015794,90.69933438,67.9755249,4029.462508,1.153029855,3738.044407,0.131191813,7.566681205,29.12621359,0.572148727,1079.757526,0.00757488,35.128956,990,27,156,0,27_990
94.1749619,90.84789478,68.10282433,4022.107333,1.156952823,3749.588376,0.131527411,7.567267634,29.12621359,0.571996139,1076.748257,0.012598101,35.13460303,1005,27,156,0,27_1005
93.77769146,91.01336092,68.24512119,4014.606462,1.161145594,3761.959798,0.131864679,7.567797538,29.12621359,0.571862233,1077.734882,0.018215906,35.14036106,1020,27,156,0,27_1020
92.91468632,91.54259021,67.81466067,4115.332002,1.133695488,3778.884513,0.132203639,7.568163309,29.12621359,0.571807339,1066.726465,0.006625511,35.1470871,1035,27,156,0,27_1035
92.51450307,91.73777403,68.04933579,4111.12619,1.138033824,3794.57319,0.132544316,7.568699993,29.12621359,0.571689361,1068.267407,0.014050122,35.15415723,1050,27,156,0,27_1050
92.13600368,91.92638154,68.27261884,4106.321418,1.142380757,3809.554904,0.132886733,7.569229031,29.12621359,0.571575241,1058.803443,0.015839672,35.16117678,1065,27,156,0,27_1065
91.76809811,92.11467814,68.49027214,4101.265027,1.146738159,3824.290701,0.133230916,7.569747068,29.12621359,0.571469819,1055.921875,0.00826399,35.16806411,1080,27,156,0,27_1080
91.38625566,92.3207846,68.71876764,4096.34481,1.151287255,3839.000172,0.133576887,7.57021313,29.12621359,0.571382251,1049.202393,0.016069387,35.17488657,1095,27,156,0,27_1095
91.00583747,92.5324878,68.94056777,4091.023918,1.155860782,3853.816809,0.133924673,7.570631408,29.12621359,0.571299558,1035.940292,0.009502849,35.1816854,1110,27,156,0,27_1110
90.18349245,93.12069282,68.5172692,4191.026196,1.129477006,3872.101757,0.134274296,7.570949938,29.12621359,0.57120849,1020.31202,0.005490748,35.18909545,1125,27,156,0,27_1125
89.76082747,93.38742802,68.74725669,4186.515338,1.133942359,3890.438523,0.134625782,7.571453365,29.12621359,0.571068696,1016.89568,0.015320008,35.19690311,1140,27,156,0,27_1140
89.36021902,93.63815264,68.96251625,4181.634994,1.138294536,3907.94462,0.134979154,7.57201624,29.12621359,0.570932016,1004.901014,0.004389874,35.20454408,1155,27,156,0,27_1155
88.98314737,93.88829427,69.17285979,4177.410905,1.142442442,3924.988084,0.135334437,7.572574563,29.12621359,0.570801418,1000.290213,0.01372844,35.21195114,1170,27,156,0,27_1170
88.6151789,94.13734346,69.37907667,4173.392261,1.146508896,3941.747108,0.135691654,7.573311741,29.12621359,0.570816291,986.2623852,0.006510839,35.21918608,1185,27,156,0,27_1185
88.26396433,94.39590275,69.59178848,4170.206566,1.150457662,3958.26344,0.136050829,7.572598884,28.84615385,0.565376873,980.629132,0.012182278,35.22626367,1200,27,156,0,27_1200
87.48054927,94.98404792,69.09075191,4269.782732,1.124058235,3978.916867,0.136411984,7.57396652,28.84615385,0.565400098,955.7554934,0.010586342,35.23390078,1215,27,156,0,27_1215
87.11506923,95.24285066,69.3301611,4267.94824,1.127888976,3998.026494,0.136775143,7.575086639,29.12621359,0.570743298,956.2016375,0.006743324,35.24153508,1230,27,156,0,27_1230
86.80146062,95.46628844,69.54061151,4271.72941,1.129924456,4016.109781,0.137140328,7.577456473,28.84615385,0.563693066,948.6162054,0.01279873,35.24947066,1245,27,156,0,27_1245
86.49408837,95.74944476,69.81357308,4273.849623,1.133258755,4033.712081,0.13750756,7.578323511,28.57142857,0.557558099,940.2610006,0.016900678,35.2577565,1260,27,156,0,27_1260
86.16424229,95.93636638,69.99282168,4274.57325,1.135597683,4050.727815,0.137876861,7.58018656,28.57142857,0.556870448,930.3439681,0.003980436,35.26589739,1275,27,156,0,27_1275
85.81928043,96.15346055,70.21253768,4272.525677,1.139135978,4067.541871,0.138248252,7.580311657,28.57142857,0.556667421,924.1322303,0.009375222,35.27368539,1290,27,156,0,27_1290
85.14229162,96.75364039,69.80064908,4375.533384,1.113902027,4087.152206,0.138621754,7.579545934,28.57142857,0.556864297,902.9675136,0.003609161,35.28138535,1305,27,156,0,27_1305
84.8356213,96.98475694,69.97797945,4380.167976,1.115386661,4106.841045,0.138997386,7.581631905,28.30188679,0.551119264,896.8597903,0.003525924,35.28958396,1320,27,156,0,27_1320
84.42922482,97.40270742,70.32840873,4383.640119,1.119575628,4133.179244,0.139375169,7.58177063,28.30188679,0.550669265,902.6688958,0.003579289,35.2977087,1335,27,195,0,27_1335
84.04521127,97.70123613,70.57848128,4383.87613,1.123053971,4155.783599,0.139755122,7.582166758,28.30188679,0.550726505,898.2602614,0.003539024,35.30581474,1350,27,195,0,27_1350
83.71913213,97.92718435,70.75149819,4384.91462,1.125304987,4176.211789,0.140137264,7.586101396,28.30188679,0.55097167,891.5506205,0.003442161,35.31345969,1365,27,195,0,27_1365
83.47943009,98.29907688,71.05680222,4389.26428,1.128619672,4195.806976,0.140521613,7.58366691,28.30188679,0.550174945,889.2663463,0.003428742,35.32104945,1380,27,195,0,27_1380
82.68387519,99.15375,70.68341265,4501.014247,1.103460929,4228.547386,0.140908188,7.584105905,28.03738318,0.5436527,878.7297142,0.004798137,35.32933391,1395,27,244,0,27_1395
82.25836838,99.56681442,70.951002,4507.150183,1.106032195,4256.86658,0.141297007,7.585813818,28.03738318,0.543304673,880.7732228,0.016796966,35.33827444,1410,27,244,0,27_1410
81.92784117,99.96492025,71.26963077,4512.695647,1.109187264,4281.953176,0.141688086,7.586383505,28.03738318,0.543537462,885.9838539,0.013604577,35.34714253,1425,27,244,0,27_1425
81.64971403,100.3493983,71.61571569,4518.525736,1.112483831,4304.97568,0.142081445,7.585544567,28.03738318,0.543937838,885.4826887,0.008463268,35.35563746,1440,27,244,0,27_1440
72.25898433,114.1875606,73.03146683,6011.386826,0.904998343,5626.055115,0.51634268,7.463319996,25.86206897,0.517096308,1804.384565,0.018816368,35.50940218,15,28,280,0,28_15
71.82916641,114.9713376,73.04461424,6142.889249,0.888232065,5728.256538,0.31940856,7.490726405,27.02702703,0.533807415,1921.325832,0.016775601,35.75313392,30,28,280,0,28_30
71.63927469,115.2823297,73.19448181,6158.51284,0.888185172,5740.388984,0.225350319,7.497701612,28.03738318,0.553762582,2000.721826,0.028296477,35.74416733,45,28,280,0,28_45
71.99115414,114.8414687,72.99158891,6135.946483,0.88845044,5680.487227,0.174955365,7.504526435,28.84615385,0.569119264,1991.623948,0.009779988,35.68958181,60,28,280,0,28_60
72.79976163,113.889434,72.55968649,6082.24673,0.889594978,5566.509205,0.145638433,7.51040708,28.84615385,0.567918586,1939.055703,0.03103783,35.62408534,75,28,210,0,28_75
74.08112598,112.5578141,72.84661615,5906.566476,0.912384414,5439.814253,0.127485716,7.514494647,28.84615385,0.566038277,1923.350679,0.024040183,35.56097409,90,28,210,0,28_90
75.65458506,111.1525111,73.09147427,5754.702818,0.93210969,5311.246632,0.115764847,7.521216524,28.84615385,0.564566513,1890.275507,0.009470491,35.50552935,105,28,210,0,28_105
77.43034108,109.971525,73.37446369,5604.709102,0.953042542,5184.17186,0.107960586,7.525455173,28.84615385,0.563365579,1861.044789,0.027042722,35.45878497,120,28,210,0,28_120
79.82949307,108.6779709,73.75088725,5485.048618,0.970422512,5048.405735,0.102652823,7.530014459,28.84615385,0.562155987,1843.672799,0.017540576,35.41876102,135,28,157,0,28_135
82.37902703,107.5759731,74.02318188,5361.918817,0.988073247,4918.872381,0.098993044,7.532846417,28.57142857,0.555955624,1806.002458,0.031233024,35.38369436,150,28,157,0,28_150
85.06181174,106.3929736,74.39695643,5249.077248,1.005995207,4793.305622,0.096450438,7.53723405,28.57142857,0.555781841,1789.398591,0.022601823,35.35206431,165,28,157,0,28_165
87.68558537,105.1368068,74.48841629,5121.845759,1.024188671,4673.035233,0.094680491,7.541243112,28.57142857,0.554851453,1746.982012,0.015323861,35.32225947,180,28,157,0,28_180
90.37929616,103.7474305,74.7161441,4989.422474,1.04627266,4549.723566,0.093453014,7.539974563,28.57142857,0.555960674,1711.688326,0.028507493,35.29196148,195,28,118,0,28_195
92.67700937,102.3823588,74.63902531,4832.381843,1.07150121,4436.810716,0.092610686,7.539385789,28.84615385,0.563012117,1662.269688,0.026907216,35.26149369,210,28,118,0,28_210
94.91655299,100.896659,74.58912794,4689.265708,1.094898303,4334.16358,0.0920441,7.542912104,28.84615385,0.569789707,1617.289713,0.026028037,35.23121601,225,28,118,0,28_225
96.65597592,99.86628312,73.99184664,4666.209586,1.090578098,4238.358268,0.091676163,7.542377415,29.12621359,0.570048176,1569.307233,0.021340248,35.20086158,240,28,118,0,28_240
98.76907177,98.43973916,73.8633471,4516.062943,1.117343518,4142.037793,0.09145201,7.543447518,29.12621359,0.570618253,1516.764048,0.012869463,35.17105957,255,28,88,0,28_255
100.5699212,97.14191167,73.77125002,4361.15945,1.147371523,4059.703389,0.091332308,7.544491129,29.12621359,0.571105208,1480.566363,0.016837587,35.14258105,270,28,88,0,28_270
101.9196558,96.16820403,73.11721643,4337.315629,1.143259719,3982.699357,0.091288705,7.544793468,29.12621359,0.571484662,1431.801279,0.016255866,35.11491085,285,28,88,0,28_285
103.0485964,95.17153683,72.45177304,4312.390606,1.138547049,3915.210848,0.091300682,7.547826803,29.41176471,0.577617663,1385.159289,0.015650536,35.08879196,300,28,88,0,28_300
104.4947733,94.05877279,72.52114566,4160.041574,1.173274545,3851.041539,0.091353346,7.54657998,29.41176471,0.57858462,1359.486297,0.016532573,35.06385754,315,28,88,0,28_315
105.2761099,93.34832588,72.07686667,4115.068888,1.178130592,3789.636369,0.091435868,7.539424601,30.6122449,0.605884215,1327.545878,0.021848158,35.03716597,330,28,88,0,28_330
106.1686246,92.65550501,71.53652088,4090.511348,1.176516064,3735.088584,0.091540357,7.538379494,30.6122449,0.607392982,1291.380642,0.009087392,35.01064255,345,28,88,0,28_345
106.9740549,92.0807502,71.13485347,4067.381447,1.175910371,3687.287934,0.091661064,7.538300961,30.92783505,0.612106038,1267.645082,0.011930029,34.98708432,360,28,88,0,28_360
108.086513,91.11093227,71.14548638,3917.144214,1.213617517,3641.955274,0.091793791,7.538935459,30.92783505,0.612777412,1241.418103,0.013335592,34.96574398,375,28,88,0,28_375
108.6762114,90.49464428,70.73999041,3897.812674,1.212516902,3602.360906,0.091935474,7.539640581,30.92783505,0.613278118,1218.581406,0.019383348,34.94659716,390,28,88,0,28_390
109.1397889,89.94141805,70.36919067,3879.01192,1.211854025,3568.058041,0.092083877,7.540491154,30.92783505,0.613612611,1199.171039,0.018508095,34.92989145,405,28,88,0,28_405
109.5429165,89.42807622,70.02208082,3860.929721,1.211379954,3536.941203,0.092237364,7.541273549,30.92783505,0.613874733,1178.789458,0.015287828,34.91540321,420,28,88,0,28_420
109.8695023,88.90061382,69.64495119,3843.084789,1.210397004,3508.858307,0.092394742,7.543399882,30.92783505,0.613853617,1156.089639,0.012305861,34.90249143,435,28,88,0,28_435
114.2773281,88.56607522,70.25182656,3974.792603,1.171909431,3487.398208,0.092555138,7.543101747,30.92783505,0.613933609,959.4204882,0.007772327,34.89140269,450,28,88,0,28_450
110.1432019,88.25765616,69.19363586,3812.65459,1.211874058,3470.473227,0.092717914,7.545154419,31.25,0.620381573,951.487916,0.005559176,34.88227566,465,28,88,0,28_465
110.2089729,88.0119766,69.02243091,3798.820496,1.213101255,3455.907863,0.092882602,7.54568657,31.25,0.620486445,944.7906562,0.010098136,34.87482501,480,28,88,0,28_480
110.2411359,87.7650468,68.83816735,3787.458392,1.213399915,3443.445092,0.093048861,7.545328543,30.92783505,0.614084445,938.4197515,0.01572679,34.86882447,495,28,88,0,28_495
110.2420625,87.61409317,68.74792203,3775.016822,1.215562337,3432.930201,0.093216439,7.545196163,30.92783505,0.614210201,937.1233925,0.015089293,34.86404948,510,28,88,0,28_510
110.178732,87.37180631,68.55746384,3763.576746,1.215860095,3424.193987,0.093385152,7.547725584,30.92783505,0.614230803,933.5802155,0.012310218,34.86032043,525,28,88,0,28_525
110.1123227,87.27029318,68.50248306,3752.806652,1.218150363,3417.09422,0.093554864,7.547477403,30.92783505,0.614316714,931.5404169,0.009815535,34.85758101,540,28,88,0,28_540
109.9733554,87.1358865,68.39431476,3742.380058,1.219522543,3411.939491,0.093725476,7.5488201,30.92783505,0.613849692,927.2047536,0.007497535,34.85582059,555,28,88,0,28_555
109.8167158,87.03042734,68.30613601,3733.056457,1.220904922,3408.568547,0.093896912,7.550221044,30.92783505,0.61332038,922.9213325,0.00537583,34.85502132,570,28,88,0,28_570
109.6475931,86.94320074,68.22958624,3724.662529,1.222208367,3406.609147,0.094069119,7.551788831,30.92783505,0.61293784,919.9379818,0.009770156,34.85504898,585,28,88,0,28_585
109.4903435,86.91635259,68.2118372,3716.615575,1.224376484,3405.452176,0.094242053,7.552665515,30.92783505,0.613003147,921.878561,0.015398732,34.85576838,600,28,88,0,28_600
109.1776383,86.97233914,68.24430649,3710.243129,1.226903312,3409.114239,0.094415877,7.551535914,30.6122449,0.606599065,923.6071755,0.013370004,34.85740642,615,28,110,0,28_615
108.8803432,86.89653641,68.14777167,3703.614655,1.227453069,3411.45792,0.094590182,7.555395668,30.6122449,0.605925518,925.0306332,0.016119935,34.85986114,630,28,110,0,28_630
108.6204452,86.93113543,68.16028947,3698.584747,1.229275257,3414.779993,0.094765143,7.555972435,30.3030303,0.598701537,927.6074814,0.013626959,34.86374026,645,28,110,0,28_645
108.31042,86.88726294,68.09291436,3691.91385,1.230323289,3418.24514,0.094940744,7.559024812,30.3030303,0.597948926,928.5394995,0.011038267,34.86802086,660,28,110,0,28_660
107.9101169,86.98250661,68.16294827,3689.485903,1.23222018,3427.675294,0.095116977,7.559608101,30,0.591218086,935.0245767,0.008770864,34.87301918,675,28,138,0,28_675
107.5874706,87.01228684,68.22551834,3685.626029,1.234283251,3433.992498,0.095293833,7.562064387,30,0.591018321,941.3783026,0.006655947,34.87867027,690,28,138,0,28_690
107.2750614,87.0029854,68.24550322,3681.903812,1.235617955,3439.942667,0.095471305,7.564131095,30,0.589970103,943.1896372,0.005996152,34.8843002,705,28,138,0,28_705
106.5387604,87.40026946,67.77038184,3796.954468,1.198126644,3448.431078,0.095649391,7.566197177,30,0.589723943,945.7028981,0.015721406,34.89038123,720,28,138,0,28_720
106.1757403,87.50887851,67.89177654,3794.312918,1.200730868,3457.612511,0.095828086,7.565869493,29.7029703,0.583765,953.3119207,0.005507583,34.89727869,735,28,138,0,28_735
105.8178217,87.56501424,67.96210138,3790.193463,1.20297268,3466.515626,0.09600739,7.567371785,29.7029703,0.582980198,958.1334256,0.009922025,34.90396512,750,28,138,0,28_750
105.4566693,87.648503,68.06201133,3785.059763,1.205973696,3475.960554,0.096187303,7.568752709,29.7029703,0.582323307,955.0167511,0.015065648,34.91050214,765,28,138,0,28_765
105.1074597,87.72673074,68.15438841,3779.964628,1.208847131,3485.59289,0.096367824,7.570191758,29.41176471,0.576512188,945.3756419,0.011677421,34.91703114,780,28,138,0,28_780
104.7361521,87.92709373,68.376091,3771.689871,1.214752263,3495.599615,0.096548955,7.569693554,29.7029703,0.582195949,942.2662446,0.007003365,34.92357818,795,28,138,0,28_795
104.3616959,88.02834652,68.49007887,3765.426281,1.21834117,3506.127224,0.0967307,7.570481737,29.41176471,0.576460057,931.7086295,0.011516395,34.93015341,810,28,138,0,28_810
103.9582293,88.15354067,68.62881293,3757.795843,1.222756146,3517.413677,0.096913061,7.571356553,29.41176471,0.576059139,916.97877,0.016014328,34.9367862,825,28,138,0,28_825
103.5767147,88.30021707,68.7825162,3751.02766,1.227174981,3529.478951,0.097096044,7.572165557,29.41176471,0.575714652,902.5476601,0.005337478,34.94350643,840,28,138,0,28_840
102.4868256,88.97715675,68.4863797,3860.188862,1.195657202,3551.825318,0.097279653,7.572936494,29.41176471,0.575489501,893.1565961,0.004274894,34.95193536,855,28,173,0,28_855
101.9644285,89.27184581,68.7482344,3855.511826,1.201203973,3570.107802,0.097463896,7.573840276,29.41176471,0.575245835,884.2215315,0.00420704,34.96164208,870,28,173,0,28_870
101.5602615,89.48126901,68.9257787,3852.62875,1.20491402,3584.531321,0.097648779,7.574669952,29.41176471,0.575041711,1082.024903,0.006231821,34.9710718,885,28,173,0,28_885
101.171677,89.68244482,69.08504325,3851.874855,1.207743072,3598.512623,0.09783431,7.574223216,29.12621359,0.569420361,1094.940923,0.006385757,34.97979222,900,28,173,0,28_900
100.760707,89.89187975,69.26185462,3847.440939,1.211927937,3612.832929,0.098020499,7.576346226,29.41176471,0.575073242,1105.357465,0.006471617,34.98803795,915,28,173,0,28_915
100.3182855,90.0907699,69.4172399,3844.136145,1.215429928,3627.696807,0.098207353,7.575576017,29.12621359,0.569226137,1103.635978,0.006493741,34.99601867,930,28,173,0,28_930
99.46079684,90.65751739,69.05436595,3952.948271,1.183725783,3644.264096,0.098394885,7.575881802,29.12621359,0.569220947,1093.518795,0.010932278,35.00410778,945,28,173,0,28_945
98.99746579,90.95885704,69.35887317,3950.700422,1.188828983,3663.221143,0.098583105,7.57599991,29.12621359,0.569257935,1101.25394,0.011123138,35.01336584,960,28,173,0,28_960
98.55303043,91.15559747,69.55748821,3948.21081,1.192398289,3680.649447,0.098772024,7.577996667,29.12621359,0.56923912,1095.199591,0.01871398,35.02251665,975,28,173,0,28_975
98.14507858,91.44191848,69.84579175,3944.086005,1.197817466,3697.407183,0.098961654,7.577620835,29.12621359,0.569321428,1090.138319,0.007161318,35.03139671,990,28,173,0,28_990
97.74606254,91.68240579,70.08233394,3940.539047,1.202306324,3714.126743,0.099152007,7.578139148,29.12621359,0.569180774,1084.390021,0.014140469,35.03997885,1005,28,173,0,28_1005
